"","CountryName","CountryCode","Year","Percentage"
"1045","Middle East & North Africa (all income levels)","MEA",2004,"48.7395412649821"
"1046","Middle East & North Africa (developing only)","MNA",2004,"49.4427173272035"
"1047","Middle income","MIC",2004,"49.1819075517419"
"1048","Moldova","MDA",2004,"52.1237787033368"
"1049","Mongolia","MNG",2004,"50.2126674413137"
"1050","Montenegro","MNE",2004,"50.8434471147283"
"1051","Morocco","MAR",2004,"50.6385598111514"
"1052","Mozambique","MOZ",2004,"51.7227050669929"
"1053","Myanmar","MMR",2004,"51.1395323748777"
"1054","Namibia","NAM",2004,"51.098217696212"
"1055","Nepal","NPL",2004,"50.366947864782"
"1056","Netherlands","NLD",2004,"50.5214756029155"
"1057","New Caledonia","NCL",2004,"49.7254065582511"
"1058","New Zealand","NZL",2004,"51.0306393163248"
"1059","Nicaragua","NIC",2004,"50.6126990530355"
"1060","Niger","NER",2004,"49.843021074465"
"1061","Nigeria","NGA",2004,"49.2867905503829"
"1062","North America","NAC",2004,"50.5718922692997"
"1063","Norway","NOR",2004,"50.4574721615186"
"1064","OECD members","OED",2004,"50.8207371693132"
"1065","Oman","OMN",2004,"44.3856164993461"
"1066","Other small states","OSS",2004,"50.3052605514641"
"1067","Pacific island small states","PSS",2004,"49.0451218514884"
"1068","Pakistan","PAK",2004,"48.448994682427"
"1069","Panama","PAN",2004,"49.6633913091749"
"1070","Papua New Guinea","PNG",2004,"49.0110349276639"
"1071","Paraguay","PRY",2004,"49.3733412205531"
"1072","Peru","PER",2004,"50.0308984780217"
"1073","Philippines","PHL",2004,"49.7579390310793"
"1074","Poland","POL",2004,"51.5132863444921"
"1075","Portugal","PRT",2004,"51.6108103407956"
"1076","Puerto Rico","PRI",2004,"51.9799596255999"
"1077","Qatar","QAT",2004,"35.2679156831891"
"1078","Romania","ROM",2004,"51.2060022472558"
"1079","Russian Federation","RUS",2004,"53.4122732877142"
"1080","Rwanda","RWA",2004,"52.2620114994344"
"1081","Samoa","WSM",2004,"48.1459109366086"
"1082","Sao Tome and Principe","STP",2004,"50.3158977372906"
"1083","Saudi Arabia","SAU",2004,"44.3513692232565"
"1084","Senegal","SEN",2004,"50.9292591530823"
"1085","Serbia","SRB",2004,"51.0894253561599"
"1086","Seychelles","SYC",2004,"50.1568295251614"
"1087","Sierra Leone","SLE",2004,"50.6797602776079"
"1088","Singapore","SGP",2004,"50.3022698235293"
"1089","Slovak Republic","SVK",2004,"51.4940928491818"
"1090","Slovenia","SVN",2004,"51.2378172145195"
"1091","Small states","SST",2004,"50.2562134647616"
"1092","Solomon Islands","SLB",2004,"48.89972719787"
"1093","Somalia","SOM",2004,"50.3508400260136"
"1094","South Africa","ZAF",2004,"50.869932437748"
"1095","South Asia","SAS",2004,"48.3549254554064"
"1096","South Sudan","SSD",2004,"50.1251463166235"
"1097","Spain","ESP",2004,"50.7188825164692"
"1098","Sri Lanka","LKA",2004,"50.5755542618588"
"1099","St. Lucia","LCA",2004,"51.0699734494867"
"1100","St. Vincent and the Grenadines","VCT",2004,"49.5177915127622"
"1101","Sub-Saharan Africa (all income levels)","SSF",2004,"50.1206495929893"
"1102","Sub-Saharan Africa (developing only)","SSA",2004,"50.1218193307199"
"1103","Sudan","SDN",2004,"49.82387371088"
"1104","Suriname","SUR",2004,"49.7445392714669"
"1105","Swaziland","SWZ",2004,"51.210888082026"
"1106","Sweden","SWE",2004,"50.4615308225682"
"1107","Switzerland","CHE",2004,"51.0875731539315"
"1108","Syrian Arab Republic","SYR",2004,"48.8406037309034"
"1109","Tajikistan","TJK",2004,"49.7514635584886"
"1110","Tanzania","TZA",2004,"50.335942738767"
"1111","Thailand","THA",2004,"50.5898475949415"
"1112","Timor-Leste","TMP",2004,"49.3067978068508"
"1113","Togo","TGO",2004,"50.9684166238069"
"1114","Tonga","TON",2004,"49.735597549538"
"1115","Trinidad and Tobago","TTO",2004,"50.3985556377781"
"1116","Tunisia","TUN",2004,"50.1282213947097"
"1117","Turkey","TUR",2004,"50.8262790446517"
"1118","Turkmenistan","TKM",2004,"50.6645693861196"
"1119","Uganda","UGA",2004,"50.2056187737283"
"1120","Ukraine","UKR",2004,"53.5883104225996"
"1121","United Arab Emirates","ARE",2004,"29.9793382453731"
"1122","United Kingdom","GBR",2004,"51.0940472670741"
"1123","United States","USA",2004,"50.5854123303399"
"1124","Upper middle income","UMC",2004,"49.2959914693571"
"1125","Uruguay","URY",2004,"51.7085848302817"
"1126","Uzbekistan","UZB",2004,"50.6507919555335"
"1127","Vanuatu","VUT",2004,"48.955149306372"
"1128","Venezuela, RB","VEN",2004,"49.9153906994867"
"1129","Vietnam","VNM",2004,"50.7584161383297"
"1130","Virgin Islands (U.S.)","VIR",2004,"52.135557448069"
"1131","West Bank and Gaza","WBG",2004,"49.2896972309854"
"1132","World","WLD",2004,"49.6220704916466"
"1133","Yemen, Rep.","YEM",2004,"49.4892511731487"
"1134","Zambia","ZMB",2004,"50.2265250453387"
"1135","Zimbabwe","ZWE",2004,"50.388597049945"
"1136","Afghanistan","AFG",2005,"48.2936357077482"
"1137","Albania","ALB",2005,"49.7456988123959"
"1138","Algeria","DZA",2005,"49.4746119583729"
"1139","Angola","AGO",2005,"50.5571055832146"
"1140","Antigua and Barbuda","ATG",2005,"52.2473202931024"
"1141","Arab World","ARB",2005,"48.7406067948139"
"1142","Argentina","ARG",2005,"51.0827160144702"
"1143","Armenia","ARM",2005,"50.9587162764348"
"1144","Aruba","ABW",2005,"52.4407433695554"
"1145","Australia","AUS",2005,"50.1000282032182"
"1146","Austria","AUT",2005,"51.3977290197354"
"1147","Azerbaijan","AZE",2005,"50.7394027464331"
"1148","Bahamas, The","BHS",2005,"51.1889394763138"
"1149","Bahrain","BHR",2005,"39.9224233980074"
"1150","Bangladesh","BGD",2005,"49.0706005071197"
"1151","Barbados","BRB",2005,"51.9968030713871"
"1152","Belarus","BLR",2005,"53.3051933610881"
"1153","Belgium","BEL",2005,"51.0491565730266"
"1154","Belize","BLZ",2005,"49.7562473744965"
"1155","Benin","BEN",2005,"50.5271705162886"
"1156","Bhutan","BTN",2005,"46.7296206940505"
"1157","Bolivia","BOL",2005,"49.8660388223865"
"1158","Bosnia and Herzegovina","BIH",2005,"50.1830370454041"
"1159","Botswana","BWA",2005,"50.0949837527086"
"1160","Brazil","BRA",2005,"50.6573583382446"
"1161","Brunei Darussalam","BRN",2005,"48.717977059264"
"1162","Bulgaria","BGR",2005,"51.3125610632006"
"1163","Burkina Faso","BFA",2005,"50.6628369141276"
"1164","Burundi","BDI",2005,"50.5933606773602"
"1165","Cabo Verde","CPV",2005,"51.0885151320895"
"1166","Cambodia","KHM",2005,"51.4661347570709"
"1167","Cameroon","CMR",2005,"50.100697859585"
"1168","Canada","CAN",2005,"50.4398717609965"
"1169","Caribbean small states","CSS",2005,"50.5160936838518"
"1170","Central African Republic","CAF",2005,"50.8032827630284"
"1171","Central Europe and the Baltics","CEB",2005,"51.6760292308683"
"1172","Chad","TCD",2005,"50.0844066090236"
"1173","Channel Islands","CHI",2005,"50.8600241091913"
"1174","Chile","CHL",2005,"50.6756935995871"
"1175","China","CHN",2005,"48.5746423850914"
"1176","Colombia","COL",2005,"50.6164677815985"
"1177","Comoros","COM",2005,"49.6325763943669"
"1178","Congo, Dem. Rep.","ZAR",2005,"50.297502906781"
"1179","Congo, Rep.","COG",2005,"50.0445036176674"
"1180","Costa Rica","CRI",2005,"49.860317342237"
"1181","Cote d'Ivoire","CIV",2005,"48.6806103138959"
"1182","Croatia","HRV",2005,"51.8416393029235"
"1183","Cuba","CUB",2005,"49.7214292234864"
"1184","Curacao","CUW",2005,"53.1507442155211"
"1185","Cyprus","CYP",2005,"49.4281347994259"
"1186","Czech Republic","CZE",2005,"51.3061099258646"
"1187","Denmark","DNK",2005,"50.491777679499"
"1188","Djibouti","DJI",2005,"49.744606285152"
"1189","Dominican Republic","DOM",2005,"49.9885630033456"
"1190","East Asia & Pacific (all income levels)","EAS",2005,"49.2613440905192"
"1191","East Asia & Pacific (developing only)","EAP",2005,"49.0840688681343"
"1192","Ecuador","ECU",2005,"49.9195208351777"
"1193","Egypt, Arab Rep.","EGY",2005,"49.6117530176457"
"1194","El Salvador","SLV",2005,"52.3023080081638"
"1195","Equatorial Guinea","GNQ",2005,"48.6704821798915"
"1196","Eritrea","ERI",2005,"50.1295191222333"
"1197","Estonia","EST",2005,"53.5291982809874"
"1198","Ethiopia","ETH",2005,"50.1144097312214"
"1199","Euro area","EMU",2005,"51.1169351890205"
"1200","Europe & Central Asia (all income levels)","ECS",2005,"51.6488899314767"
"1201","Europe & Central Asia (developing only)","ECA",2005,"51.5565367681368"
"1202","European Union","EUU",2005,"51.1681961408136"
"1203","Fiji","FJI",2005,"49.0097588279672"
"1204","Finland","FIN",2005,"51.0634976425596"
"1205","Fragile and conflict affected situations","FCS",2005,"49.9340294986495"
"1206","France","FRA",2005,"51.2020339082684"
"1207","French Polynesia","PYF",2005,"48.7092167417335"
"1208","Gabon","GAB",2005,"49.9386330298735"
"1209","Gambia, The","GMB",2005,"50.4272003176582"
"1210","Georgia","GEO",2005,"52.8298497097272"
"1211","Germany","DEU",2005,"51.0324388033444"
"1212","Ghana","GHA",2005,"50.0415764472255"
"1213","Greece","GRC",2005,"50.7728962275452"
"1214","Grenada","GRD",2005,"50.2918864314091"
"1215","Guam","GUM",2005,"49.0230490969123"
"1216","Guatemala","GTM",2005,"51.1966051516649"
"1217","Guinea","GIN",2005,"50.0126227851563"
"1218","Guinea-Bissau","GNB",2005,"50.4059382656633"
"1219","Guyana","GUY",2005,"50.5435053434703"
"1220","Haiti","HTI",2005,"50.5900473572958"
"1221","Heavily indebted poor countries (HIPC)","HPC",2005,"50.1635413708191"
"1222","High income","HIC",2005,"50.914744286237"
"1223","High income: nonOECD","NOC",2005,"51.0849242786644"
"1224","High income: OECD","OEC",2005,"50.868092415342"
"1225","Honduras","HND",2005,"50.0069547588937"
"1226","Hong Kong SAR, China","HKG",2005,"52.207881224091"
"1227","Hungary","HUN",2005,"52.5314868396916"
"1228","Iceland","ISL",2005,"49.7204670676844"
"1229","India","IND",2005,"48.1700687445447"
"1230","Indonesia","IDN",2005,"49.7966612433245"
"1231","Iran, Islamic Rep.","IRN",2005,"48.9510477543354"
"1232","Iraq","IRQ",2005,"49.4408260773525"
"1233","Ireland","IRL",2005,"50.0563313271642"
"1234","Israel","ISR",2005,"50.6615632472636"
"1235","Italy","ITA",2005,"51.3660494920032"
"1236","Jamaica","JAM",2005,"50.4909092538598"
"1237","Japan","JPN",2005,"51.207957198887"
"1238","Jordan","JOR",2005,"48.1925684354457"
"1239","Kazakhstan","KAZ",2005,"51.9735237790511"
"1240","Kenya","KEN",2005,"50.0275254999853"
"1241","Kiribati","KIR",2005,"50.7272904504543"
"1242","Korea, Dem. Rep.","PRK",2005,"51.1875074643086"
"1243","Korea, Rep.","KOR",2005,"50.0277224257021"
"1244","Kuwait","KWT",2005,"41.3270607403062"
"1245","Kyrgyz Republic","KGZ",2005,"50.5393052837765"
"1246","Lao PDR","LAO",2005,"50.5566393943128"
"1247","Latin America & Caribbean (all income levels)","LCN",2005,"50.5019034278405"
"1248","Latin America & Caribbean (developing only)","LAC",2005,"50.4555498454496"
"1249","Latvia","LVA",2005,"54.1658829238642"
"1250","Least developed countries: UN classification","LDC",2005,"50.0856332349586"
"1251","Lebanon","LBN",2005,"49.1846852100585"
"1252","Lesotho","LSO",2005,"51.2326543582969"
"1253","Liberia","LBR",2005,"49.8627433110301"
"1254","Libya","LBY",2005,"48.3003228623833"
"1255","Lithuania","LTU",2005,"53.4666081211557"
"1256","Low & middle income","LMY",2005,"49.2875731498137"
"1257","Low income","LIC",2005,"50.3406350610963"
"1258","Lower middle income","LMC",2005,"49.0759280341991"
"1259","Luxembourg","LUX",2005,"50.6536026227102"
"1260","Macao SAR, China","MAC",2005,"52.0797865636795"
"1261","Macedonia, FYR","MKD",2005,"50.1238928696251"
"1262","Madagascar","MDG",2005,"50.2085028895496"
"1263","Malawi","MWI",2005,"50.2523563588704"
"1264","Malaysia","MYS",2005,"49.6225905876402"
"1265","Maldives","MDV",2005,"49.7202985231237"
"1266","Mali","MLI",2005,"49.8130558020784"
"1267","Malta","MLT",2005,"50.5570469460631"
"1268","Mauritania","MRT",2005,"49.7832494791678"
"1269","Mauritius","MUS",2005,"50.4406688674196"
"1270","Mexico","MEX",2005,"50.3092541920572"
"1271","Micronesia, Fed. Sts.","FSM",2005,"49.1817171698149"
"1272","Middle East & North Africa (all income levels)","MEA",2005,"48.6733563409555"
"1273","Middle East & North Africa (developing only)","MNA",2005,"49.4419817015396"
"1274","Middle income","MIC",2005,"49.1782475446659"
"1275","Moldova","MDA",2005,"52.1070628594079"
"1276","Mongolia","MNG",2005,"50.2491443517319"
"1277","Montenegro","MNE",2005,"50.8615500925552"
"1278","Morocco","MAR",2005,"50.6804648365096"
"1279","Mozambique","MOZ",2005,"51.6587228393146"
"1280","Myanmar","MMR",2005,"51.1440619914444"
"1281","Namibia","NAM",2005,"51.1787712639108"
"1282","Nepal","NPL",2005,"50.44138540526"
"1283","Netherlands","NLD",2005,"50.5194210063089"
"1284","New Caledonia","NCL",2005,"49.7273518363849"
"1285","New Zealand","NZL",2005,"51.0277531689731"
"1286","Nicaragua","NIC",2005,"50.6370964248874"
"1287","Niger","NER",2005,"49.811329793119"
"1288","Nigeria","NGA",2005,"49.265013306265"
"1289","North America","NAC",2005,"50.5591190399583"
"1290","Norway","NOR",2005,"50.4199042121898"
"1291","OECD members","OED",2005,"50.8149283761981"
"1292","Oman","OMN",2005,"44.1197882157621"
"1293","Other small states","OSS",2005,"50.2703724747427"
"1294","Pacific island small states","PSS",2005,"49.0591035319479"
"1295","Pakistan","PAK",2005,"48.4671101039205"
"1296","Panama","PAN",2005,"49.6791945051082"
"1297","Papua New Guinea","PNG",2005,"49.0079769603764"
"1298","Paraguay","PRY",2005,"49.3615814909965"
"1299","Peru","PER",2005,"50.0322487108665"
"1300","Philippines","PHL",2005,"49.7418273098573"
"1301","Poland","POL",2005,"51.5298810191913"
"1302","Portugal","PRT",2005,"51.6292377399611"
"1303","Puerto Rico","PRI",2005,"51.9935296264992"
"1304","Qatar","QAT",2005,"33.3229779525978"
"1305","Romania","ROM",2005,"51.238010168249"
"1306","Russian Federation","RUS",2005,"53.4638491279985"
"1307","Rwanda","RWA",2005,"52.3001965979998"
"1308","Samoa","WSM",2005,"48.2098394913521"
"1309","Sao Tome and Principe","STP",2005,"50.3049377717995"
"1310","Saudi Arabia","SAU",2005,"44.1898741696885"
"1311","Senegal","SEN",2005,"50.9535545053977"
"1312","Serbia","SRB",2005,"51.1141614194892"
"1313","Seychelles","SYC",2005,"50.0343673588966"
"1314","Sierra Leone","SLE",2005,"50.6813775087153"
"1315","Singapore","SGP",2005,"50.3666641382297"
"1316","Slovak Republic","SVK",2005,"51.5053502270671"
"1317","Slovenia","SVN",2005,"51.1886170049716"
"1318","Small states","SST",2005,"50.2400199692455"
"1319","Solomon Islands","SLB",2005,"48.9740169526918"
"1320","Somalia","SOM",2005,"50.3396623431044"
"1321","South Africa","ZAF",2005,"50.8944510956529"
"1322","South Asia","SAS",2005,"48.3583380361135"
"1323","South Sudan","SSD",2005,"50.1070876360571"
"1324","Spain","ESP",2005,"50.6698713966313"
"1325","Sri Lanka","LKA",2005,"50.7025102315296"
"1326","St. Lucia","LCA",2005,"51.0576940516423"
"1327","St. Vincent and the Grenadines","VCT",2005,"49.502064386799"
"1328","Sub-Saharan Africa (all income levels)","SSF",2005,"50.1132280886235"
"1329","Sub-Saharan Africa (developing only)","SSA",2005,"50.1144219020748"
"1330","Sudan","SDN",2005,"49.8266067683707"
"1331","Suriname","SUR",2005,"49.8066052979782"
"1332","Swaziland","SWZ",2005,"51.1245272223942"
"1333","Sweden","SWE",2005,"50.4257675082942"
"1334","Switzerland","CHE",2005,"51.0530993136632"
"1335","Syrian Arab Republic","SYR",2005,"48.8392553136458"
"1336","Tajikistan","TJK",2005,"49.7354920283206"
"1337","Tanzania","TZA",2005,"50.3539763884338"
"1338","Thailand","THA",2005,"50.5895309412932"
"1339","Timor-Leste","TMP",2005,"49.3044445814389"
"1340","Togo","TGO",2005,"50.9285311315314"
"1341","Tonga","TON",2005,"49.856233516429"
"1342","Trinidad and Tobago","TTO",2005,"50.4267375415692"
"1343","Tunisia","TUN",2005,"50.1950957176146"
"1344","Turkey","TUR",2005,"50.83405740328"
"1345","Turkmenistan","TKM",2005,"50.6765709620735"
"1346","Uganda","UGA",2005,"50.1807422920417"
"1347","Ukraine","UKR",2005,"53.6261826050827"
"1348","United Arab Emirates","ARE",2005,"28.9171115597228"
"1349","United Kingdom","GBR",2005,"51.0473158517225"
"1350","United States","USA",2005,"50.5721576242235"
"1351","Upper middle income","UMC",2005,"49.2947341329586"
"1352","Uruguay","URY",2005,"51.7325253006368"
"1353","Uzbekistan","UZB",2005,"50.6896568618166"
"1354","Vanuatu","VUT",2005,"48.9915223880597"
"1355","Venezuela, RB","VEN",2005,"49.9449869747282"
"1356","Vietnam","VNM",2005,"50.7507397200296"
"1357","Virgin Islands (U.S.)","VIR",2005,"52.1258629648875"
"1358","West Bank and Gaza","WBG",2005,"49.288859610746"
"1359","World","WLD",2005,"49.6132768448268"
"1360","Yemen, Rep.","YEM",2005,"49.4944032703249"
"1361","Zambia","ZMB",2005,"50.2015636366263"
"1362","Zimbabwe","ZWE",2005,"50.4310628323888"
"1363","Afghanistan","AFG",2006,"48.340387192228"
"1364","Albania","ALB",2006,"49.7399812045664"
"1365","Algeria","DZA",2006,"49.5103013606671"
"1366","Angola","AGO",2006,"50.5350196939649"
"1367","Antigua and Barbuda","ATG",2006,"52.1691207303485"
"1368","Arab World","ARB",2006,"48.6610283373167"
"1369","Argentina","ARG",2006,"51.0840989667267"
"1370","Armenia","ARM",2006,"50.2764175538887"
"1371","Aruba","ABW",2006,"52.459585440841"
"1372","Australia","AUS",2006,"50.0782967168955"
"1373","Austria","AUT",2006,"51.3860181885638"
"1374","Azerbaijan","AZE",2006,"50.6659961623789"
"1375","Bahamas, The","BHS",2006,"51.1648267872937"
"1376","Bahrain","BHR",2006,"39.2527487011165"
"1377","Bangladesh","BGD",2006,"49.135017542691"
"1378","Barbados","BRB",2006,"52.0004363001745"
"1379","Belarus","BLR",2006,"53.3574387864043"
"1380","Belgium","BEL",2006,"51.0409016827639"
"1381","Belize","BLZ",2006,"49.7962173818835"
"1382","Benin","BEN",2006,"50.4549359008598"
"1383","Bhutan","BTN",2006,"46.5417141486235"
"1384","Bolivia","BOL",2006,"49.8686734145935"
"1385","Bosnia and Herzegovina","BIH",2006,"50.1891882879372"
"1386","Botswana","BWA",2006,"50.0786792644926"
"1387","Brazil","BRA",2006,"50.6734899563127"
"1388","Brunei Darussalam","BRN",2006,"48.6068178731495"
"1389","Bulgaria","BGR",2006,"51.3111685304339"
"1390","Burkina Faso","BFA",2006,"50.6261260593768"
"1391","Burundi","BDI",2006,"50.6056166472177"
"1392","Cabo Verde","CPV",2006,"50.9953686763614"
"1393","Cambodia","KHM",2006,"51.4435623155317"
"1394","Cameroon","CMR",2006,"50.0848061921883"
"1395","Canada","CAN",2006,"50.4306372770583"
"1396","Caribbean small states","CSS",2006,"50.5170969767682"
"1397","Central African Republic","CAF",2006,"50.791449323401"
"1398","Central Europe and the Baltics","CEB",2006,"51.683203632817"
"1399","Chad","TCD",2006,"50.0631066992491"
"1400","Channel Islands","CHI",2006,"50.7788823472638"
"1401","Chile","CHL",2006,"50.6772041891609"
"1402","China","CHN",2006,"48.5639475921209"
"1403","Colombia","COL",2006,"50.6311561633356"
"1404","Comoros","COM",2006,"49.6233910894994"
"1405","Congo, Dem. Rep.","ZAR",2006,"50.2785876115459"
"1406","Congo, Rep.","COG",2006,"50.0348582850501"
"1407","Costa Rica","CRI",2006,"49.8695457425402"
"1408","Cote d'Ivoire","CIV",2006,"48.7414580411364"
"1409","Croatia","HRV",2006,"51.8313762241566"
"1410","Cuba","CUB",2006,"49.7146702244457"
"1411","Curacao","CUW",2006,"53.3269659344158"
"1412","Cyprus","CYP",2006,"49.3373512939608"
"1413","Czech Republic","CZE",2006,"51.2441055209592"
"1414","Denmark","DNK",2006,"50.4752700757403"
"1415","Djibouti","DJI",2006,"49.7464322427152"
"1416","Dominican Republic","DOM",2006,"50.0083392618745"
"1417","East Asia & Pacific (all income levels)","EAS",2006,"49.2528147750501"
"1418","East Asia & Pacific (developing only)","EAP",2006,"49.0722547087722"
"1419","Ecuador","ECU",2006,"49.9294433001205"
"1420","Egypt, Arab Rep.","EGY",2006,"49.5918906352252"
"1421","El Salvador","SLV",2006,"52.3935594404141"
"1422","Equatorial Guinea","GNQ",2006,"48.6641227284976"
"1423","Eritrea","ERI",2006,"50.1073542667571"
"1424","Estonia","EST",2006,"53.5381352320974"
"1425","Ethiopia","ETH",2006,"50.1097755242462"
"1426","Euro area","EMU",2006,"51.1132628458185"
"1427","Europe & Central Asia (all income levels)","ECS",2006,"51.6480272983706"
"1428","Europe & Central Asia (developing only)","ECA",2006,"51.5547549109535"
"1429","European Union","EUU",2006,"51.1606941690536"
"1430","Fiji","FJI",2006,"48.9800456858314"
"1431","Finland","FIN",2006,"51.0374814871074"
"1432","Fragile and conflict affected situations","FCS",2006,"49.9360073155148"
"1433","France","FRA",2006,"51.2203093813145"
"1434","French Polynesia","PYF",2006,"48.7256092592664"
"1435","Gabon","GAB",2006,"49.8541435993527"
"1436","Gambia, The","GMB",2006,"50.4377471464936"
"1437","Georgia","GEO",2006,"52.7999049938296"
"1438","Germany","DEU",2006,"51.0270417809417"
"1439","Ghana","GHA",2006,"50.1675732628228"
"1440","Greece","GRC",2006,"50.8085536661221"
"1441","Grenada","GRD",2006,"50.2358147958047"
"1442","Guam","GUM",2006,"49.0472072663464"
"1443","Guatemala","GTM",2006,"51.1924611644991"
"1444","Guinea","GIN",2006,"49.9914076163172"
"1445","Guinea-Bissau","GNB",2006,"50.3863567783552"
"1446","Guyana","GUY",2006,"50.5321330366207"
"1447","Haiti","HTI",2006,"50.5849154878819"
"1448","Heavily indebted poor countries (HIPC)","HPC",2006,"50.1607477927579"
"1449","High income","HIC",2006,"50.8886042371831"
"1450","High income: nonOECD","NOC",2006,"50.9796445283911"
"1451","High income: OECD","OEC",2006,"50.8635929126969"
"1452","Honduras","HND",2006,"50.0085128804234"
"1453","Hong Kong SAR, China","HKG",2006,"52.4094134354208"
"1454","Hungary","HUN",2006,"52.5360171557939"
"1455","Iceland","ISL",2006,"49.6924094427476"
"1456","India","IND",2006,"48.1628208968164"
"1457","Indonesia","IDN",2006,"49.7516330301864"
"1458","Iran, Islamic Rep.","IRN",2006,"48.9959570895624"
"1459","Iraq","IRQ",2006,"49.4363293436374"
"1460","Ireland","IRL",2006,"50.0624135118732"
"1461","Israel","ISR",2006,"50.6535169765779"
"1462","Italy","ITA",2006,"51.3678537245137"
"1463","Jamaica","JAM",2006,"50.4848698319564"
"1464","Japan","JPN",2006,"51.2273769273132"
"1465","Jordan","JOR",2006,"48.2421488628477"
"1466","Kazakhstan","KAZ",2006,"51.9375287122946"
"1467","Kenya","KEN",2006,"50.0171567475789"
"1468","Kiribati","KIR",2006,"50.7346934445187"
"1469","Korea, Dem. Rep.","PRK",2006,"51.1762566188749"
"1470","Korea, Rep.","KOR",2006,"50.0780359454476"
"1471","Kuwait","KWT",2006,"41.7668899492697"
"1472","Kyrgyz Republic","KGZ",2006,"50.5607121373178"
"1473","Lao PDR","LAO",2006,"50.5592123910978"
"1474","Latin America & Caribbean (all income levels)","LCN",2006,"50.509209719998"
"1475","Latin America & Caribbean (developing only)","LAC",2006,"50.4627980335538"
"1476","Latvia","LVA",2006,"54.2056882231635"
"1477","Least developed countries: UN classification","LDC",2006,"50.0952196461401"
"1478","Lebanon","LBN",2006,"49.0474461559545"
"1479","Lesotho","LSO",2006,"51.1565726713548"
"1480","Liberia","LBR",2006,"49.8293845079361"
"1481","Libya","LBY",2006,"48.3908057846518"
"1482","Lithuania","LTU",2006,"53.5467394175032"
"1483","Low & middle income","LMY",2006,"49.2864312470941"
"1484","Low income","LIC",2006,"50.3341776239939"
"1485","Lower middle income","LMC",2006,"49.0710348891391"
"1486","Luxembourg","LUX",2006,"50.6100363873817"
"1487","Macao SAR, China","MAC",2006,"52.1011906747157"
"1488","Macedonia, FYR","MKD",2006,"50.1405244879917"
"1489","Madagascar","MDG",2006,"50.2061682462709"
"1490","Malawi","MWI",2006,"50.2354530065206"
"1491","Malaysia","MYS",2006,"49.7782549839607"
"1492","Maldives","MDV",2006,"49.7691573598824"
"1493","Mali","MLI",2006,"49.7640485585888"
"1494","Malta","MLT",2006,"50.5266421933922"
"1495","Mauritania","MRT",2006,"49.767811455622"
"1496","Mauritius","MUS",2006,"50.434058746581"
"1497","Mexico","MEX",2006,"50.2997440620508"
"1498","Micronesia, Fed. Sts.","FSM",2006,"49.1285011355034"
"1499","Middle East & North Africa (all income levels)","MEA",2006,"48.6089638501107"
"1500","Middle East & North Africa (developing only)","MNA",2006,"49.4612347138311"
"1501","Middle income","MIC",2006,"49.1760636461773"
"1502","Moldova","MDA",2006,"52.0774125493316"
"1503","Mongolia","MNG",2006,"50.2805176815646"
"1504","Montenegro","MNE",2006,"50.850902565664"
"1505","Morocco","MAR",2006,"50.7185620587165"
"1506","Mozambique","MOZ",2006,"51.5999136989566"
"1507","Myanmar","MMR",2006,"51.1529005169022"
"1508","Namibia","NAM",2006,"51.2588398254066"
"1509","Nepal","NPL",2006,"50.5760293807045"
"1510","Netherlands","NLD",2006,"50.5166938447135"
"1511","New Caledonia","NCL",2006,"49.6695840849309"
"1512","New Zealand","NZL",2006,"51.0077887392826"
"1513","Nicaragua","NIC",2006,"50.6613406401984"
"1514","Niger","NER",2006,"49.7772717431923"
"1515","Nigeria","NGA",2006,"49.2433313214206"
"1516","North America","NAC",2006,"50.5497372369137"
"1517","Norway","NOR",2006,"50.3629551938514"
"1518","OECD members","OED",2006,"50.8103633917837"
"1519","Oman","OMN",2006,"43.8150511323048"
"1520","Other small states","OSS",2006,"50.2422740010204"
"1521","Pacific island small states","PSS",2006,"49.0753055593373"
"1522","Pakistan","PAK",2006,"48.49058761135"
"1523","Panama","PAN",2006,"49.6959095483336"
"1524","Papua New Guinea","PNG",2006,"49.0046595997087"
"1525","Paraguay","PRY",2006,"49.3449799474638"
"1526","Peru","PER",2006,"50.0333739320825"
"1527","Philippines","PHL",2006,"49.6922039308232"
"1528","Poland","POL",2006,"51.5454771765922"
"1529","Portugal","PRT",2006,"51.6882660954025"
"1530","Puerto Rico","PRI",2006,"51.9958246803104"
"1531","Qatar","QAT",2006,"30.7534640163165"
"1532","Romania","ROM",2006,"51.27328017002"
"1533","Russian Federation","RUS",2006,"53.5112700115329"
"1534","Rwanda","RWA",2006,"52.314814764662"
"1535","Samoa","WSM",2006,"48.2664354510913"
"1536","Sao Tome and Principe","STP",2006,"50.2944106677566"
"1537","Saudi Arabia","SAU",2006,"44.0574769608522"
"1538","Senegal","SEN",2006,"50.9798651457927"
"1539","Serbia","SRB",2006,"51.1271622631287"
"1540","Seychelles","SYC",2006,"49.8420396903088"
"1541","Sierra Leone","SLE",2006,"50.6769702705249"
"1542","Singapore","SGP",2006,"50.4349529551295"
"1543","Slovak Republic","SVK",2006,"51.5129366074866"
"1544","Slovenia","SVN",2006,"51.0760054767582"
"1545","Small states","SST",2006,"50.2220660956742"
"1546","Solomon Islands","SLB",2006,"49.0445502125995"
"1547","Somalia","SOM",2006,"50.3284643762319"
"1548","South Africa","ZAF",2006,"50.9154856106652"
"1549","South Asia","SAS",2006,"48.3655542393774"
"1550","South Sudan","SSD",2006,"50.0887260544145"
